tweet_id,content,posted_at,language,retweet_count,flag,user_id
2251,@ninaneverknew: I knooow.  but tsk. im so feeling the urge to move out! Huhu. ,Tue Apr 07 06:23:07 PDT 2009,English,26225,NO_QUERY,2251
2252,@tommcfly :O starbucks! never tehe oooh now i want one ,Tue Apr 07 06:23:07 PDT 2009,English,6867,NO_QUERY,2252
2253,i don't think it's gonna be a good day ,Tue Apr 07 06:23:11 PDT 2009,English,16539,NO_QUERY,2253
2254,i love my late nights at work. i dont have to go in until noon. should i go back to sleep now?! i dunno ,Tue Apr 07 06:23:17 PDT 2009,English,47468,NO_QUERY,2254
2255,"@Tittch oh Tittch, sorry you didn't get to say goodbye  *hugs*",Tue Apr 07 06:23:20 PDT 2009,English,112912,NO_QUERY,2255
2256,Still at airport waiting..  been on ground for 20 min..,Tue Apr 07 06:23:22 PDT 2009,English,35225,NO_QUERY,2256
2257,@KevinRuddPM Wheres my $900 Im a poor uni student too ,Tue Apr 07 06:23:22 PDT 2009,English,81615,NO_QUERY,2257
2258,@vacationholic i don't know what TWSS means ,Tue Apr 07 06:23:24 PDT 2009,English,105616,NO_QUERY,2258
2259,It's snowing again in Montreal ,Tue Apr 07 06:23:25 PDT 2009,English,104203,NO_QUERY,2259
2260,*looking at the clock* Good God There're still 47 more minutes till I can go home... ,Tue Apr 07 06:23:29 PDT 2009,English,97453,NO_QUERY,2260
2261,where are youu ? ,Tue Apr 07 06:23:30 PDT 2009,English,83881,NO_QUERY,2261
2262,"@mialutz no, can't like this - not doing so good ",Tue Apr 07 06:23:33 PDT 2009,English,15008,NO_QUERY,2262
2263,i wish i could afford to get my wisdom teeth out..they are killing me this week. ,Tue Apr 07 06:23:35 PDT 2009,English,55954,NO_QUERY,2263
2264,says over 200 na ang dead sa italy  http://plurk.com/p/n241v,Tue Apr 07 06:23:38 PDT 2009,English,54311,NO_QUERY,2264
2265,"@TheOddSparrow Bummer, says page doesn't exist ",Tue Apr 07 06:23:38 PDT 2009,English,99642,NO_QUERY,2265
2266,Karelman: thinking in Italy. So sorry  http://tinyurl.com/cequbc,Tue Apr 07 06:23:39 PDT 2009,English,16479,NO_QUERY,2266
2267,@segoox2 I've got no fucking clue lmao! Wher are you I wanted to sit with you  comeeeeee here!!!,Tue Apr 07 06:23:47 PDT 2009,English,25769,NO_QUERY,2267
2268,8.30 pm still at Musica. *sigh... ,Tue Apr 07 06:23:48 PDT 2009,English,49500,NO_QUERY,2268
2269,still cant find any of my friends ,Tue Apr 07 06:23:52 PDT 2009,English,2303,NO_QUERY,2269
2270,Ϛ �??k  **pouty face** Shitty day out in Boston again ugh no wonder I'm sick,Tue Apr 07 06:23:55 PDT 2009,English,25163,NO_QUERY,2270
2271,In math klass bored as hell!  urghhhhh i hate math!,Tue Apr 07 06:23:55 PDT 2009,English,124333,NO_QUERY,2271
2272,uughhhh. back at work. help. please. ,Tue Apr 07 06:23:56 PDT 2009,English,32649,NO_QUERY,2272
2273,Hello everyone! I'm sorry about yesterday all my updates kept disappearing. ,Tue Apr 07 06:23:57 PDT 2009,English,105983,NO_QUERY,2273
2274,my hand hurts from playing so much last night  ,Tue Apr 07 06:24:03 PDT 2009,English,68368,NO_QUERY,2274
2275,Oh. Scratch that. I just lost two followers. Boo ,Tue Apr 07 06:24:06 PDT 2009,English,22477,NO_QUERY,2275
2276,Working from home...son's allergies are killing him!   Drop by for a visit www.ideastorm.com,Tue Apr 07 06:24:08 PDT 2009,English,77873,NO_QUERY,2276
2277,I can already teel that it's going to b a rough day and it's not even 9:30 yet! ,Tue Apr 07 06:24:10 PDT 2009,English,66904,NO_QUERY,2277
2278,need to get ready for work ,Tue Apr 07 06:24:13 PDT 2009,English,122994,NO_QUERY,2278
2279,@mcm180 why no hi to me ,Tue Apr 07 06:24:14 PDT 2009,English,110553,NO_QUERY,2279
2280,So having to face the outcome of my last tweet...late nights+early monrnings= being a bad stuwart of my college opportunity!! ,Tue Apr 07 06:24:17 PDT 2009,English,105379,NO_QUERY,2280
2281,is really ill ,Tue Apr 07 06:24:18 PDT 2009,English,21354,NO_QUERY,2281
2282,i hate snow...why did it have to come back??!! :@  seeing monsters vs. aliens tonight with @ashleebaby7,Tue Apr 07 06:24:17 PDT 2009,English,57684,NO_QUERY,2282
2283,"So we got the images back for the magazine spread, Woop Woop! Would love to share details but we can't  until the editorial comes out",Tue Apr 07 06:24:22 PDT 2009,English,105258,NO_QUERY,2283
2284,@The_Rooster I'm with you. Terrible injuries and devastation to families. Hate them. And yet Mr BZB got himself a Hog for his 40th. ,Tue Apr 07 06:24:23 PDT 2009,English,65580,NO_QUERY,2284
2285,My stomach hurts   - i think i'm gonna be sick,Tue Apr 07 06:24:24 PDT 2009,English,3931,NO_QUERY,2285
2286,@rewy31 not looking like it no... ,Tue Apr 07 06:24:27 PDT 2009,English,18166,NO_QUERY,2286
2287,@ninirific I don't know but I'm coldy ,Tue Apr 07 06:24:26 PDT 2009,English,91721,NO_QUERY,2287
2288,@Turntablez um yea wtf April! I had to grab a sweater  booo,Tue Apr 07 06:24:28 PDT 2009,English,26944,NO_QUERY,2288
2289,Going to have a lovely day at court pleaseee go easy on me judge! I'm just a sacred little gay boy ,Tue Apr 07 06:24:28 PDT 2009,English,80372,NO_QUERY,2289
2290,@oliyoung Never got it ,Tue Apr 07 06:24:29 PDT 2009,English,1821,NO_QUERY,2290
2291,got to go to the physio's soon ,Tue Apr 07 06:24:30 PDT 2009,English,63353,NO_QUERY,2291
2292,Oh joy... Work this Saturday  Glad I didnt make plans for Easter weekend.,Tue Apr 07 06:24:33 PDT 2009,English,69993,NO_QUERY,2292
2293,@fictilliius Shut up. ,Tue Apr 07 06:24:35 PDT 2009,English,15331,NO_QUERY,2293
2294,using twitter for teh first time and that too from office... waiting for other members of car pool to be free... ,Tue Apr 07 06:24:35 PDT 2009,English,93514,NO_QUERY,2294
2295,is sleepy and hates Tuesdays more than Mondays. blaaaaahhh ,Tue Apr 07 06:24:40 PDT 2009,English,7957,NO_QUERY,2295
2296,"@pete_c Unless I want to see Will for a day and a half every week for god knows how long, then no ",Tue Apr 07 06:24:43 PDT 2009,English,3564,NO_QUERY,2296
2297,don't talk quietly! ,Tue Apr 07 06:24:43 PDT 2009,English,3538,NO_QUERY,2297
2298,Flights to The Whitsundays are sorted.  Starting to get DOMS from today's sesh  Off to bed so I can get up early and go for a run B4 work,Tue Apr 07 06:24:44 PDT 2009,English,125078,NO_QUERY,2298
2299,Waaaa my boss is here 2day  &lt;The*4th*Death&gt;,Tue Apr 07 06:24:47 PDT 2009,English,76100,NO_QUERY,2299
2300,soooo not looking forward to my solicitors appt this afternoon ,Tue Apr 07 06:24:47 PDT 2009,English,50845,NO_QUERY,2300
2301,Not been the best twitterer today - first one of the day and it's nearly the afternoon. Working too hard again ,Tue Apr 07 06:24:47 PDT 2009,English,43721,NO_QUERY,2301
2302,@shanners85 Aww no  I hope you're not!,Tue Apr 07 06:24:47 PDT 2009,English,46360,NO_QUERY,2302
2303,@MellissaD little Josiah. Ryan was like that when he was sick recently. You wish you could do something.  ?,Tue Apr 07 06:24:54 PDT 2009,English,103947,NO_QUERY,2303
2304,there are days when I am so thankful my daughter goes to her school!!!  Today is one of those days... everything I say has been a fight ,Tue Apr 07 06:24:58 PDT 2009,English,108149,NO_QUERY,2304
2305,discovered that it was (someone else's) lemons stinking up the fridge. I never knew lemons could go mouldy! ,Tue Apr 07 06:24:59 PDT 2009,English,40502,NO_QUERY,2305
2306,@blairblends i is - but i'm leaving at 10 to go to new staff orientation  bleh. when you be back?,Tue Apr 07 06:25:00 PDT 2009,English,38007,NO_QUERY,2306
2307,Still snowing here.. ,Tue Apr 07 06:25:04 PDT 2009,English,19299,NO_QUERY,2307
2308,has paint in his hair ,Tue Apr 07 06:25:04 PDT 2009,English,9383,NO_QUERY,2308
2309,Of course winter came back and I can only find one mitt ,Tue Apr 07 06:25:05 PDT 2009,English,73003,NO_QUERY,2309
2310,fucking roadworks out the front of our house ,Tue Apr 07 06:25:07 PDT 2009,English,116856,NO_QUERY,2310
2311,Wondering why I can't seem to burn the Ubuntu image on a CD properly.  Now trying different burning software.  All hashes checked out ,Tue Apr 07 06:25:08 PDT 2009,English,105806,NO_QUERY,2311
2312,"Alas, nothing new for me there @bishboria. I'm already following @infiniteloops, @roundingerrors and @scopecreep ",Tue Apr 07 06:25:08 PDT 2009,English,41185,NO_QUERY,2312
2313,is now scared of mirrors damnit ,Tue Apr 07 06:25:15 PDT 2009,English,47733,NO_QUERY,2313
2314,Sick on top of my chronic issues...home work even though I just had 3 weeks off and have a short week this week! Just so ill... BLAH! ,Tue Apr 07 06:27:43 PDT 2009,English,3554,NO_QUERY,2314
2315,looks like it will last a few more jogs... gotta buy new joggin shoes ,Tue Apr 07 06:27:46 PDT 2009,English,25685,NO_QUERY,2315
2316,not looking forward to writing a 2300-2500 word essay for history for next week stupid exam essay worth 30% im scared ,Tue Apr 07 06:27:48 PDT 2009,English,89549,NO_QUERY,2316
2317,@mistybutt Our DVR was acting up and lost all of our programming.  House was just ending by the time we realized ,Tue Apr 07 06:27:49 PDT 2009,English,91721,NO_QUERY,2317
2318,On this and bebo...Sore tummy ,Tue Apr 07 06:27:50 PDT 2009,English,78426,NO_QUERY,2318
2319,"Rant of the day-People who don't spell my name right.  Examples-my fiance's entire family, my realtor, people who reply to my emails, etc ",Tue Apr 07 06:27:51 PDT 2009,English,116149,NO_QUERY,2319
2320,is not exciting about coming down with the flu...I had just spent three weeks in bed sick...do not want to waste more time sick in bed ,Tue Apr 07 06:27:52 PDT 2009,English,66822,NO_QUERY,2320
2321,not looking forward to the rest of the day!! ,Tue Apr 07 06:27:54 PDT 2009,English,39187,NO_QUERY,2321
2322,Waking up to say goodbye is never a happy start ,Tue Apr 07 06:27:56 PDT 2009,English,91602,NO_QUERY,2322
2323,Is sick  This sucks.,Tue Apr 07 06:27:59 PDT 2009,English,53258,NO_QUERY,2323
2324,AM wishing i took easter weekend off work ,Tue Apr 07 06:28:00 PDT 2009,English,28412,NO_QUERY,2324
2325,"Back to work     So much to do; First thing, fight through this mountain of e-mails",Tue Apr 07 06:28:00 PDT 2009,English,60638,NO_QUERY,2325
2326,why is it so cold?  my old lady knees do not like this jazz,Tue Apr 07 06:28:01 PDT 2009,English,75572,NO_QUERY,2326
2327,has a very sore hand ,Tue Apr 07 06:28:03 PDT 2009,English,88936,NO_QUERY,2327
2328,@tommcfly aw i want a starbucks ,Tue Apr 07 06:28:08 PDT 2009,English,118866,NO_QUERY,2328
2329,What happened to April? This looks more like December ,Tue Apr 07 06:28:08 PDT 2009,English,54845,NO_QUERY,2329
2330,More snow this morning here in the Adirondacks.  It's covering my crocus that were coming up  ,Tue Apr 07 06:28:09 PDT 2009,English,16595,NO_QUERY,2330
2331,is tired but has to be at work in an hour ,Tue Apr 07 06:28:12 PDT 2009,English,14618,NO_QUERY,2331
2332,"Has a feeling this math test thursday is going to be hard, guess I got to study this time  hope I do well, I needa keep my A !",Tue Apr 07 06:28:12 PDT 2009,English,106402,NO_QUERY,2332
2333,#spbpuk other common failures to upgrade: dec CU had a corrupted dlls in it and hanged. Just my experience. ,Tue Apr 07 06:28:21 PDT 2009,English,42877,NO_QUERY,2333
2334,would like a nap but can't ,Tue Apr 07 06:28:22 PDT 2009,English,18417,NO_QUERY,2334
2335,wow.... http://digg.com/d1nzKq  and people here complaine about our buses here... ( don't know if this link will work ) i'm new ,Tue Apr 07 06:28:23 PDT 2009,English,81707,NO_QUERY,2335
2336,"stressing about my recital...ugh, i dont think i can do it! ",Tue Apr 07 06:28:25 PDT 2009,English,13168,NO_QUERY,2336
2337,what is up with firefox?! ever since the big update it keeps crashing... at least once a day ,Tue Apr 07 06:28:30 PDT 2009,English,5680,NO_QUERY,2337
2338,and now... time to get ready for my exercise class... what a fun morning this has been ,Tue Apr 07 06:28:30 PDT 2009,English,4795,NO_QUERY,2338
2339,back to work and have to work a little later than normal ,Tue Apr 07 06:28:30 PDT 2009,English,41672,NO_QUERY,2339
2340,@Don_J r u goin to the gym? i prob shld but my legs hurt ,Tue Apr 07 06:28:32 PDT 2009,English,120248,NO_QUERY,2340
2341,is the present perfect subjunctive ,Tue Apr 07 06:28:34 PDT 2009,English,122981,NO_QUERY,2341
2342,@BelleNoirMag I didn't see you Saturday ,Tue Apr 07 06:28:36 PDT 2009,English,71936,NO_QUERY,2342
2343,Is today Monday again? UGH! I should have stayed in bed. It's cold. I'm bored. I hate days like today. ,Tue Apr 07 06:28:36 PDT 2009,English,27712,NO_QUERY,2343
2344,Seems the ticket price has scared off anyone I know from David Byrne. Don't think it's one to go on your own to ,Tue Apr 07 06:28:38 PDT 2009,English,67446,NO_QUERY,2344
2345,"In joule library, but no good books to read ",Tue Apr 07 06:28:39 PDT 2009,English,24292,NO_QUERY,2345
2346,@Merlin_NY I'm looking for it myself.  More rain in the forecast for later too ,Tue Apr 07 06:28:46 PDT 2009,English,92338,NO_QUERY,2346
2347,dierks bentley is also comin' to Indy on Aug. 8.....geesh!! i wanna go so freaking bad ,Tue Apr 07 06:28:53 PDT 2009,English,122543,NO_QUERY,2347
2348,my lunch was awful. ,Tue Apr 07 06:28:55 PDT 2009,English,56451,NO_QUERY,2348
2349,@presssquare DDDDD: poor you ,Tue Apr 07 06:29:00 PDT 2009,English,15025,NO_QUERY,2349
2350,work work n more work with the occasional moan from a very moody teenager!!!!!! I h8 the school holidays ,Tue Apr 07 06:29:03 PDT 2009,English,122381,NO_QUERY,2350
2351,@HONEYMATTHEWS   I'm a mess this am...hmm I planned the bf's suprise bday 4 him so I'll be busy wit that &amp; then probably jus chill..u?,Tue Apr 07 06:29:03 PDT 2009,English,102968,NO_QUERY,2351
2352,Damned antismoking psa w/little boy has me so sad...  pls cheer me up!,Tue Apr 07 06:29:05 PDT 2009,English,119479,NO_QUERY,2352
2353,"@nueck yes, i don't know why. ",Tue Apr 07 06:29:06 PDT 2009,English,47629,NO_QUERY,2353
2354,"I am getting ready to head to the Dr. office. I need to find out what is going on with my back, I am in so much pain. ",Tue Apr 07 06:29:10 PDT 2009,English,101037,NO_QUERY,2354
2355,just watched 90210 dun dun duuun. and I'm going to tidy my room and do some coursework for the remainder of the day. Bad times ,Tue Apr 07 06:29:11 PDT 2009,English,109302,NO_QUERY,2355
2356,@triviasue  you got cookies?? ,Tue Apr 07 06:29:12 PDT 2009,English,118757,NO_QUERY,2356
2357,"is at work  waiting for shortlisting results and kicking back from the 'hubby', lets see how he likes it!!!",Tue Apr 07 06:29:15 PDT 2009,English,124653,NO_QUERY,2357
2358,I can't believe I still don't know where my keys are ,Tue Apr 07 06:29:14 PDT 2009,English,34004,NO_QUERY,2358
2359,"@tonycarrera oh no! poor dear! between her surgery and now being sick, she can't seem to catch a break ",Tue Apr 07 06:29:14 PDT 2009,English,71453,NO_QUERY,2359
2360,is cold ,Tue Apr 07 06:29:16 PDT 2009,English,344,NO_QUERY,2360
2361,oh no i lost some followers  where do you go...,Tue Apr 07 06:29:18 PDT 2009,English,69008,NO_QUERY,2361
2362,i just want to go awayyyy ,Tue Apr 07 06:29:18 PDT 2009,English,119993,NO_QUERY,2362
2363,"@myroundbox I'll have the gameboy colour! Mine has been stolen.  (Not that I use it, but still..)",Tue Apr 07 06:29:20 PDT 2009,English,33091,NO_QUERY,2363
2364,Lesson Learned: Don't try and take out contact lenses in the shower ,Tue Apr 07 06:29:22 PDT 2009,English,38578,NO_QUERY,2364
2365,@ayuparamita you tooo baby! You got your own 'concert' in God's land. I am envy. ,Tue Apr 07 06:29:23 PDT 2009,English,29143,NO_QUERY,2365
2366,"Got home. A parcel that was meant for me was delivered at our neighbours' house, but they're not home... ",Tue Apr 07 06:29:23 PDT 2009,English,22166,NO_QUERY,2366
2367,"just burnt her breakfast.  but i ate it anyway, bcuz i was hungry. tramp.",Tue Apr 07 06:29:25 PDT 2009,English,12446,NO_QUERY,2367
2368,"@Jayx But that means I have to leave the house  I'll probably get one tomorrow, then.",Tue Apr 07 06:29:26 PDT 2009,English,38277,NO_QUERY,2368
2369,being sick  again!!!! ,Tue Apr 07 06:29:27 PDT 2009,English,81738,NO_QUERY,2369
2370,Why do i fly US Airways? I think only 1 in 10 flights are on time ,Tue Apr 07 06:29:27 PDT 2009,English,98741,NO_QUERY,2370
2371,"Never taking prescribed pain meds again. Still sick to my stomach, but no where near as bad as last night. ",Tue Apr 07 06:29:29 PDT 2009,English,62811,NO_QUERY,2371
2372,"@sisterphonetica you mean just dry stuff? tbh he eats very little soft stuff and we give him dentabites, got teeth like his 'daddy' probs ",Tue Apr 07 06:29:30 PDT 2009,English,89215,NO_QUERY,2372
2373,the earthquake in Italy happened to be near my family's heritage... ,Tue Apr 07 06:29:34 PDT 2009,English,62774,NO_QUERY,2373
2374,"@sebby_peek i'll miss you more  night  love you too, so much ",Tue Apr 07 06:29:39 PDT 2009,English,111592,NO_QUERY,2374
2375,this coffee is not as good as normal ,Tue Apr 07 06:29:41 PDT 2009,English,28083,NO_QUERY,2375
2376,@steephill  Some of this just seems like Voodoo  with different platforms).  It just popped up and ran fine after the Nike ad on mine,Tue Apr 07 06:29:44 PDT 2009,English,33706,NO_QUERY,2376
2377,"Back at school.  But on the bright side, it's S2C podcast night tonight!",Tue Apr 07 06:29:45 PDT 2009,English,48028,NO_QUERY,2377
2378,My twitter avatar isn't loading ,Tue Apr 07 06:29:49 PDT 2009,English,74228,NO_QUERY,2378
2379,Glad to be home! Back to our super busy life!! Feel like I'm missing my right arm without AJ!  2 more days!!!!,Tue Apr 07 06:29:49 PDT 2009,English,37546,NO_QUERY,2379
2380,@CeeHawk my phone finally died...i cant originate any calls or texts ,Tue Apr 07 06:29:51 PDT 2009,English,86234,NO_QUERY,2380
2381,Apparently I am cursed to not have free ringtones. ,Tue Apr 07 06:29:51 PDT 2009,English,120841,NO_QUERY,2381
2382,@majinvash I've just started climbing again.haven't done a Dorset trip for yrs tbh...we're all to busy... ,Tue Apr 07 06:29:52 PDT 2009,English,91213,NO_QUERY,2382
2383,"heading for home, sick ",Tue Apr 07 06:29:51 PDT 2009,English,86753,NO_QUERY,2383
2384,awww.  my 2 pal wood pigeons just sat on their usual branch and it snapped ,Tue Apr 07 06:29:52 PDT 2009,English,28732,NO_QUERY,2384
2385,Praying to get that call back. Unemployed and broke is that worst feeling ever ,Tue Apr 07 06:29:55 PDT 2009,English,111961,NO_QUERY,2385
