score_id,tweet_id,score_value,model_used,analyzed_at,confidence,category_id
2372,2372,0,0,3 / 16 / 1987,10,2372
2373,2373,0,7,4 / 4 / 2018,0,2373
2374,2374,0,1,3 / 5 / 2021,2,2374
2375,2375,0,5,9 / 15 / 1986,1,2375
2376,2376,0,4,3 / 14 / 2022,8,2376
2377,2377,0,2,5 / 20 / 1996,6,2377
2378,2378,0,3,9 / 24 / 2001,7,2378
2379,2379,0,1,5 / 7 / 2017,0,2379
2380,2380,0,6,5 / 9 / 2023,9,2380
2381,2381,0,4,9 / 22 / 2004,2,2381
2382,2382,0,2,2 / 7 / 1984,8,2382
2383,2383,0,4,11 / 19 / 1994,6,2383
2384,2384,0,5,9 / 6 / 2021,9,2384
2385,2385,0,0,11 / 16 / 1993,1,2385
2386,2386,0,5,10 / 20 / 2000,0,2386
2387,2387,0,3,8 / 2 / 1996,9,2387
2388,2388,0,7,4 / 3 / 1985,3,2388
2389,2389,0,7,11 / 22 / 2020,1,2389
2390,2390,0,3,1 / 15 / 1989,9,2390
2391,2391,0,4,6 / 14 / 2024,1,2391
2392,2392,0,0,10 / 23 / 2016,3,2392
2393,2393,0,3,10 / 25 / 2006,8,2393
2394,2394,0,7,9 / 9 / 2006,10,2394
2395,2395,0,4,7 / 21 / 1998,5,2395
2396,2396,0,4,1 / 9 / 1991,4,2396
2397,2397,0,5,4 / 2 / 2014,6,2397
2398,2398,0,7,3 / 8 / 2016,3,2398
2399,2399,0,7,5 / 3 / 1986,4,2399
2400,2400,0,6,3 / 1 / 1984,6,2400
2401,2401,0,0,2 / 12 / 1989,6,2401
2402,2402,0,4,8 / 25 / 1993,2,2402
2403,2403,0,2,3 / 27 / 2024,8,2403
2404,2404,0,1,9 / 14 / 1999,2,2404
2405,2405,0,2,8 / 3 / 1985,7,2405
2406,2406,0,7,11 / 5 / 2016,5,2406
2407,2407,0,2,3 / 4 / 2012,1,2407
2408,2408,0,3,11 / 7 / 1987,10,2408
2409,2409,0,7,5 / 15 / 1991,5,2409
2410,2410,0,4,6 / 26 / 2015,5,2410
2411,2411,0,0,6 / 22 / 2019,9,2411
2412,2412,0,3,5 / 8 / 2019,10,2412
2413,2413,0,0,11 / 11 / 2016,4,2413
2414,2414,0,6,8 / 22 / 1989,7,2414
2415,2415,0,1,11 / 9 / 2004,1,2415
2416,2416,0,3,1 / 18 / 2022,6,2416
2417,2417,0,7,9 / 7 / 2008,3,2417
2418,2418,0,2,5 / 18 / 2006,3,2418
2419,2419,0,5,2 / 24 / 2016,2,2419
2420,2420,0,3,6 / 5 / 2001,6,2420
2421,2421,0,6,7 / 25 / 1990,10,2421
2422,2422,0,2,8 / 16 / 2009,5,2422
2423,2423,0,2,11 / 14 / 2019,0,2423
2424,2424,0,1,4 / 18 / 2022,10,2424
2425,2425,0,7,7 / 15 / 2001,8,2425
2426,2426,0,4,7 / 21 / 1997,8,2426
2427,2427,0,5,11 / 17 / 2022,2,2427
2428,2428,0,3,2 / 3 / 2015,1,2428
2429,2429,0,6,1 / 16 / 2004,3,2429
2430,2430,0,1,7 / 4 / 1989,3,2430
2431,2431,0,0,1 / 23 / 2006,5,2431
2432,2432,0,4,6 / 20 / 1987,0,2432
2433,2433,0,2,4 / 24 / 2001,4,2433
2434,2434,0,0,10 / 17 / 1986,7,2434
2435,2435,0,5,1 / 23 / 2025,10,2435
2436,2436,0,6,3 / 8 / 2005,4,2436
2437,2437,0,2,5 / 24 / 2025,3,2437
2438,2438,0,7,6 / 21 / 1984,3,2438
2439,2439,0,0,7 / 25 / 1992,5,2439
2440,2440,0,0,4 / 5 / 2021,9,2440
2441,2441,0,5,8 / 14 / 2013,5,2441
2442,2442,0,6,1 / 4 / 2009,9,2442
2443,2443,0,3,10 / 20 / 2022,9,2443
2444,2444,0,3,7 / 11 / 2020,4,2444
2445,2445,0,3,8 / 12 / 2003,3,2445
2446,2446,0,3,2 / 4 / 2023,4,2446
2447,2447,0,2,9 / 18 / 1996,8,2447
2448,2448,0,2,5 / 1 / 2025,3,2448
2449,2449,0,0,9 / 20 / 1992,4,2449
2450,2450,0,1,2 / 4 / 1992,6,2450
2451,2451,0,1,11 / 4 / 2005,7,2451
2452,2452,0,4,6 / 12 / 2017,6,2452
2453,2453,0,2,8 / 18 / 2004,10,2453
2454,2454,0,0,1 / 27 / 2003,7,2454
2455,2455,0,2,9 / 15 / 2019,8,2455
2456,2456,0,5,2 / 18 / 2018,8,2456
2457,2457,0,1,5 / 24 / 2006,2,2457
2458,2458,0,5,10 / 13 / 2001,1,2458
2459,2459,0,2,8 / 24 / 1995,6,2459
2460,2460,0,2,7 / 15 / 2012,2,2460
2461,2461,0,1,11 / 24 / 2017,4,2461
2462,2462,0,5,2 / 3 / 1990,8,2462
2463,2463,0,1,11 / 1 / 2023,0,2463
2464,2464,0,2,4 / 17 / 1995,2,2464
2465,2465,0,4,2 / 5 / 1993,0,2465
2466,2466,0,0,4 / 13 / 2023,3,2466
2467,2467,0,3,5 / 10 / 1986,5,2467
2468,2468,0,4,6 / 6 / 2004,2,2468
2469,2469,0,4,11 / 20 / 2018,2,2469
2470,2470,0,0,11 / 10 / 2023,3,2470
2471,2471,0,4,7 / 12 / 2006,0,2471
2472,2472,0,6,6 / 27 / 1991,6,2472
2473,2473,0,0,5 / 20 / 2000,8,2473
2474,2474,0,6,4 / 24 / 2021,2,2474
2475,2475,0,6,7 / 20 / 1994,2,2475
2476,2476,0,0,3 / 26 / 2021,0,2476
2477,2477,0,6,1 / 24 / 2012,6,2477
2478,2478,0,5,3 / 8 / 2008,8,2478
2479,2479,0,1,7 / 6 / 1986,8,2479
2480,2480,0,0,6 / 5 / 2016,6,2480
2481,2481,0,6,4 / 5 / 2006,7,2481
2482,2482,0,7,10 / 23 / 2009,7,2482
2483,2483,0,0,1 / 14 / 2004,4,2483
2484,2484,0,2,7 / 8 / 2024,7,2484
2485,2485,0,3,4 / 3 / 1995,7,2485
2486,2486,0,0,4 / 14 / 2018,0,2486
2487,2487,0,4,5 / 2 / 2001,2,2487
2488,2488,0,5,1 / 24 / 2013,0,2488
2489,2489,0,5,9 / 25 / 1995,0,2489
2490,2490,0,0,9 / 24 / 2003,9,2490
2491,2491,0,6,3 / 1 / 2016,10,2491
2492,2492,0,0,8 / 11 / 2013,5,2492
2493,2493,0,0,1 / 18 / 2024,5,2493
2494,2494,0,5,2 / 12 / 2020,1,2494
2495,2495,0,1,10 / 5 / 1990,7,2495
2496,2496,0,7,9 / 15 / 2025,6,2496
2497,2497,0,0,10 / 27 / 2004,8,2497
2498,2498,0,6,9 / 24 / 2015,2,2498
2499,2499,0,2,3 / 10 / 1995,10,2499
2500,2500,0,5,5 / 17 / 2008,4,2500
2501,2501,0,4,4 / 17 / 2012,8,2501
2502,2502,0,6,5 / 10 / 1984,2,2502
2503,2503,0,5,7 / 10 / 1984,7,2503
2504,2504,0,7,6 / 4 / 2006,0,2504
2505,2505,0,0,4 / 9 / 2002,3,2505
2506,2506,0,7,1 / 27 / 1989,7,2506
2507,2507,0,5,7 / 13 / 1992,8,2507
2508,2508,0,5,1 / 2 / 2001,9,2508
2509,2509,0,4,1 / 25 / 1987,9,2509
2510,2510,0,3,5 / 6 / 2007,3,2510
2511,2511,0,2,3 / 5 / 2015,7,2511
2512,2512,0,1,7 / 6 / 1984,8,2512
2513,2513,0,1,3 / 22 / 1996,8,2513
2514,2514,0,0,6 / 12 / 1994,3,2514
2515,2515,0,1,6 / 10 / 2019,9,2515
2516,2516,0,5,4 / 12 / 1991,2,2516
2517,2517,0,4,10 / 19 / 2024,10,2517
2518,2518,0,6,4 / 11 / 2005,9,2518
2519,2519,0,0,10 / 15 / 2007,2,2519
2520,2520,0,4,10 / 8 / 2021,4,2520
2521,2521,0,0,10 / 23 / 1994,9,2521
2522,2522,0,0,1 / 19 / 1993,10,2522
2523,2523,0,4,8 / 27 / 2009,5,2523
2524,2524,0,4,11 / 23 / 1999,2,2524
2525,2525,0,3,7 / 12 / 1984,4,2525
2526,2526,0,1,6 / 15 / 1998,3,2526
2527,2527,0,0,9 / 14 / 2014,8,2527
2528,2528,0,6,1 / 14 / 2018,0,2528
2529,2529,0,6,1 / 12 / 2013,2,2529
2530,2530,0,4,10 / 26 / 1990,8,2530
2531,2531,0,3,4 / 1 / 2001,10,2531
2532,2532,0,4,6 / 6 / 1993,5,2532
2533,2533,0,4,5 / 16 / 1984,10,2533
2534,2534,0,1,3 / 1 / 1990,5,2534
2535,2535,0,2,7 / 1 / 1997,2,2535
2536,2536,0,5,10 / 4 / 2006,7,2536
2537,2537,0,5,5 / 17 / 1992,1,2537
2538,2538,0,1,9 / 13 / 1993,5,2538
2539,2539,0,3,3 / 3 / 2020,6,2539
2540,2540,0,2,8 / 15 / 1999,10,2540
2541,2541,0,6,6 / 21 / 2005,8,2541
2542,2542,0,0,6 / 27 / 2011,7,2542
2543,2543,0,5,4 / 2 / 1991,9,2543
2544,2544,0,4,10 / 27 / 1984,7,2544
2545,2545,0,2,6 / 12 / 1986,1,2545
2546,2546,0,5,1 / 10 / 1999,0,2546
2547,2547,0,1,2 / 12 / 2011,4,2547
2548,2548,0,1,1 / 27 / 1988,3,2548
2549,2549,0,4,8 / 16 / 2022,10,2549
2550,2550,0,2,4 / 12 / 2004,2,2550
2551,2551,0,6,3 / 5 / 1990,3,2551
2552,2552,0,5,11 / 7 / 1990,10,2552
2553,2553,0,5,7 / 24 / 2024,9,2553
2554,2554,0,2,6 / 21 / 2010,9,2554
2555,2555,0,6,5 / 20 / 2000,4,2555
2556,2556,0,2,6 / 10 / 2005,1,2556
2557,2557,0,0,8 / 4 / 1992,3,2557
2558,2558,0,0,2 / 18 / 2003,0,2558
2559,2559,0,3,4 / 26 / 1985,5,2559
2560,2560,0,2,1 / 26 / 1992,0,2560
2561,2561,0,3,3 / 16 / 2004,10,2561
2562,2562,0,6,4 / 11 / 1988,4,2562
2563,2563,0,2,11 / 3 / 1998,10,2563
2564,2564,0,3,2 / 20 / 1988,5,2564
2565,2565,0,0,5 / 8 / 2008,10,2565
2566,2566,0,6,1 / 26 / 1996,3,2566
2567,2567,0,7,11 / 7 / 2020,10,2567
2568,2568,0,0,9 / 10 / 1998,3,2568
2569,2569,0,3,10 / 1 / 2000,8,2569
2570,2570,0,6,8 / 23 / 2025,2,2570
2571,2571,0,0,2 / 16 / 1999,6,2571
2572,2572,0,2,1 / 15 / 2006,3,2572
2573,2573,0,1,3 / 23 / 2021,7,2573
2574,2574,0,3,2 / 2 / 2021,5,2574
2575,2575,0,4,7 / 24 / 2000,1,2575
2576,2576,0,2,5 / 13 / 2025,4,2576
2577,2577,0,5,4 / 24 / 1993,1,2577
2578,2578,0,4,4 / 24 / 1987,0,2578
2579,2579,0,0,7 / 10 / 1988,7,2579
2580,2580,0,4,10 / 12 / 2000,7,2580
2581,2581,0,4,3 / 19 / 2024,2,2581
2582,2582,0,3,5 / 10 / 2006,3,2582
2583,2583,0,6,4 / 21 / 1994,4,2583
2584,2584,0,3,8 / 23 / 1987,0,2584
2585,2585,0,6,3 / 4 / 1997,9,2585
2586,2586,0,3,11 / 15 / 2024,3,2586
2587,2587,0,0,11 / 13 / 1997,2,2587
2588,2588,0,1,1 / 8 / 2016,4,2588
2589,2589,0,5,4 / 21 / 1991,2,2589
2590,2590,0,6,4 / 21 / 2010,2,2590
2591,2591,0,1,9 / 4 / 2023,4,2591
2592,2592,0,6,3 / 6 / 1990,2,2592
2593,2593,0,1,1 / 5 / 1991,8,2593
2594,2594,0,2,3 / 26 / 1985,3,2594
2595,2595,0,1,10 / 24 / 1993,0,2595
2596,2596,0,7,3 / 17 / 1987,4,2596
2597,2597,0,0,2 / 24 / 2006,7,2597
2598,2598,0,3,10 / 27 / 1998,6,2598
2599,2599,0,1,7 / 26 / 2003,10,2599
2600,2600,0,6,8 / 2 / 1989,1,2600
2601,2601,0,1,9 / 20 / 1994,6,2601
2602,2602,0,2,8 / 7 / 2019,6,2602
2603,2603,0,4,10 / 7 / 2025,3,2603
2604,2604,0,7,1 / 4 / 2022,7,2604
2605,2605,0,5,6 / 16 / 2010,0,2605
2606,2606,0,3,6 / 16 / 1991,1,2606
2607,2607,0,2,6 / 17 / 2004,9,2607
2608,2608,0,1,3 / 7 / 1990,9,2608
2609,2609,0,6,10 / 13 / 2023,1,2609
2610,2610,0,2,3 / 14 / 1994,10,2610
2611,2611,0,2,3 / 16 / 2012,6,2611
2612,2612,0,7,2 / 8 / 1984,8,2612
2613,2613,0,7,10 / 20 / 2000,1,2613
2614,2614,0,0,4 / 19 / 2020,1,2614
2615,2615,0,1,6 / 25 / 1990,4,2615
2616,2616,0,2,3 / 15 / 2004,7,2616
2617,2617,0,2,2 / 7 / 1993,8,2617
2618,2618,0,4,1 / 5 / 1991,1,2618
2619,2619,0,6,5 / 26 / 1988,9,2619
2620,2620,0,7,11 / 10 / 2015,4,2620
2621,2621,0,5,7 / 20 / 2008,0,2621
2622,2622,0,1,6 / 14 / 2007,9,2622
2623,2623,0,0,6 / 9 / 1994,4,2623
2624,2624,0,2,11 / 22 / 2024,1,2624
2625,2625,0,7,11 / 23 / 1994,4,2625
2626,2626,0,5,8 / 6 / 2009,10,2626
2627,2627,0,3,3 / 24 / 1990,8,2627
2628,2628,0,7,1 / 25 / 2014,10,2628
2629,2629,0,2,7 / 10 / 1992,0,2629
2630,2630,0,4,5 / 19 / 2017,2,2630
2631,2631,0,0,10 / 27 / 1994,9,2631
2632,2632,0,2,10 / 16 / 2003,5,2632
2633,2633,0,3,2 / 4 / 2018,5,2633
2634,2634,0,3,4 / 14 / 1986,3,2634
2635,2635,0,5,3 / 1 / 2006,10,2635
2636,2636,0,7,3 / 5 / 2003,9,2636
2637,2637,0,7,11 / 23 / 2010,7,2637
2638,2638,0,0,11 / 18 / 2019,2,2638
2639,2639,0,0,2 / 10 / 2007,10,2639
2640,2640,0,0,10 / 24 / 2017,6,2640
2641,2641,0,3,2 / 7 / 1997,2,2641
2642,2642,0,1,3 / 27 / 1992,10,2642
2643,2643,0,6,10 / 20 / 2025,6,2643
2644,2644,0,5,1 / 16 / 2025,8,2644
2645,2645,0,4,8 / 5 / 2018,0,2645
2646,2646,0,7,7 / 9 / 2001,0,2646
2647,2647,0,5,8 / 19 / 1991,5,2647
2648,2648,0,2,10 / 17 / 2005,0,2648
2649,2649,0,4,6 / 22 / 2001,0,2649
2650,2650,0,2,2 / 24 / 2007,0,2650
2651,2651,0,3,7 / 23 / 2015,7,2651
2652,2652,0,0,3 / 18 / 2002,8,2652
2653,2653,0,0,8 / 5 / 2005,9,2653
2654,2654,0,3,10 / 16 / 2015,3,2654
2655,2655,0,7,3 / 11 / 2022,1,2655
2656,2656,0,4,6 / 12 / 2014,8,2656
2657,2657,0,0,8 / 16 / 2021,6,2657
2658,2658,0,5,1 / 21 / 1999,9,2658
2659,2659,0,3,8 / 4 / 2000,5,2659
2660,2660,0,4,11 / 12 / 1990,9,2660
2661,2661,0,0,4 / 1 / 2003,7,2661
2662,2662,0,0,9 / 16 / 1985,8,2662
2663,2663,0,7,3 / 23 / 2009,2,2663
2664,2664,0,7,6 / 12 / 2017,8,2664
2665,2665,0,4,4 / 27 / 2000,0,2665
2666,2666,0,5,5 / 17 / 1988,9,2666
2667,2667,0,0,8 / 15 / 1995,0,2667
2668,2668,0,0,3 / 12 / 2020,3,2668
2669,2669,0,4,7 / 27 / 2025,1,2669
2670,2670,0,1,1 / 24 / 2004,2,2670
2671,2671,0,7,4 / 20 / 2024,3,2671
2672,2672,0,5,2 / 21 / 2008,6,2672
2673,2673,0,2,9 / 9 / 1997,9,2673
2674,2674,0,5,6 / 23 / 2002,9,2674
2675,2675,0,6,11 / 17 / 2000,10,2675
2676,2676,0,1,3 / 13 / 2011,5,2676
2677,2677,0,4,5 / 9 / 2008,8,2677
2678,2678,0,3,5 / 10 / 2007,7,2678
2679,2679,0,5,4 / 16 / 2002,3,2679
2680,2680,0,6,8 / 24 / 1989,2,2680
2681,2681,0,1,9 / 13 / 2014,0,2681
2682,2682,0,0,9 / 16 / 2022,6,2682
2683,2683,0,1,7 / 8 / 2000,4,2683
2684,2684,0,7,6 / 8 / 2015,9,2684
2685,2685,0,1,9 / 11 / 2010,4,2685
2686,2686,0,2,8 / 26 / 2021,9,2686
2687,2687,0,7,7 / 11 / 2000,1,2687
2688,2688,0,7,3 / 26 / 1998,1,2688
2689,2689,0,6,7 / 14 / 2006,6,2689
2690,2690,0,0,5 / 21 / 2025,0,2690
2691,2691,0,7,3 / 11 / 2025,0,2691
2692,2692,0,1,1 / 23 / 1985,1,2692
2693,2693,0,4,8 / 25 / 2016,1,2693
2694,2694,0,7,6 / 16 / 1990,8,2694
2695,2695,0,3,3 / 5 / 2007,0,2695
2696,2696,0,7,6 / 8 / 1993,4,2696
2697,2697,0,6,2 / 6 / 2008,6,2697
2698,2698,0,0,10 / 5 / 2010,6,2698
2699,2699,0,4,11 / 13 / 2006,4,2699
2700,2700,0,6,6 / 18 / 1990,7,2700
2701,2701,0,7,6 / 27 / 2024,1,2701
2702,2702,0,5,8 / 7 / 2016,9,2702
2703,2703,0,5,7 / 14 / 1989,5,2703
2704,2704,0,6,11 / 23 / 2010,10,2704
2705,2705,0,7,11 / 23 / 1989,7,2705
2706,2706,0,0,9 / 25 / 2013,10,2706
2707,2707,0,7,6 / 21 / 1998,2,2707
2708,2708,0,3,3 / 5 / 2011,0,2708
2709,2709,0,6,10 / 24 / 2013,2,2709
2710,2710,0,6,7 / 4 / 2004,9,2710
2711,2711,0,1,1 / 20 / 1989,3,2711
2712,2712,0,6,3 / 14 / 1994,3,2712
2713,2713,0,5,4 / 2 / 1988,0,2713
2714,2714,0,4,10 / 12 / 2019,9,2714
2715,2715,0,4,8 / 8 / 1995,1,2715
2716,2716,0,0,7 / 20 / 2010,9,2716
2717,2717,0,4,2 / 8 / 2001,4,2717
2718,2718,0,5,4 / 2 / 2000,6,2718
2719,2719,0,2,5 / 5 / 2007,4,2719
2720,2720,0,5,11 / 13 / 1988,9,2720
2721,2721,0,3,2 / 9 / 2016,9,2721
2722,2722,0,1,9 / 23 / 2004,10,2722
2723,2723,0,7,2 / 12 / 1996,1,2723
2724,2724,0,5,11 / 25 / 2003,1,2724
2725,2725,0,6,4 / 5 / 2007,2,2725
2726,2726,0,1,3 / 23 / 2000,10,2726
2727,2727,0,7,1 / 13 / 1999,7,2727
2728,2728,0,2,4 / 2 / 1987,10,2728
2729,2729,0,6,4 / 20 / 2021,9,2729
2730,2730,0,3,4 / 2 / 2012,2,2730
2731,2731,0,6,6 / 12 / 1984,3,2731
2732,2732,0,0,2 / 6 / 1992,7,2732
2733,2733,0,7,6 / 23 / 2000,5,2733
2734,2734,0,2,6 / 7 / 2011,2,2734
2735,2735,0,7,6 / 18 / 2002,1,2735
2736,2736,0,6,4 / 4 / 2021,0,2736
2737,2737,0,3,7 / 8 / 2001,7,2737
2738,2738,0,7,2 / 2 / 2009,1,2738
2739,2739,0,1,5 / 27 / 1995,8,2739
2740,2740,0,0,5 / 9 / 1984,4,2740
2741,2741,0,3,7 / 2 / 2018,8,2741
2742,2742,0,0,1 / 6 / 2024,1,2742
2743,2743,0,4,1 / 7 / 1987,9,2743
2744,2744,0,3,1 / 9 / 2021,6,2744
2745,2745,0,3,10 / 17 / 2006,5,2745
2746,2746,0,5,4 / 25 / 2025,10,2746
2747,2747,0,1,8 / 25 / 2014,5,2747
2748,2748,0,1,11 / 10 / 1989,9,2748
2749,2749,0,6,10 / 7 / 2000,5,2749
2750,2750,0,6,7 / 10 / 2010,0,2750
2751,2751,0,6,1 / 11 / 1988,4,2751
2752,2752,0,5,1 / 25 / 2001,8,2752
2753,2753,0,2,5 / 10 / 2025,9,2753
2754,2754,0,6,4 / 12 / 2005,9,2754
2755,2755,0,5,8 / 18 / 2015,9,2755
2756,2756,0,6,10 / 18 / 2004,4,2756
2757,2757,0,3,8 / 14 / 1989,10,2757
2758,2758,0,0,8 / 10 / 2001,5,2758
2759,2759,0,4,2 / 10 / 2019,0,2759
2760,2760,0,4,4 / 25 / 2004,5,2760
2761,2761,0,1,2 / 13 / 2014,7,2761
2762,2762,0,6,9 / 23 / 2019,4,2762
2763,2763,0,1,10 / 9 / 2004,7,2763
2764,2764,0,7,10 / 7 / 1986,4,2764
2765,2765,0,0,8 / 21 / 2016,0,2765
2766,2766,0,4,3 / 26 / 2020,6,2766
2767,2767,0,4,10 / 25 / 1994,9,2767
2768,2768,0,1,8 / 15 / 2007,6,2768
2769,2769,0,6,3 / 1 / 2018,0,2769
2770,2770,0,1,1 / 6 / 2006,7,2770
2771,2771,0,7,3 / 26 / 1997,3,2771
2772,2772,0,5,7 / 17 / 1989,5,2772
2773,2773,0,7,4 / 9 / 2004,1,2773
2774,2774,0,7,10 / 12 / 2023,8,2774
2775,2775,0,0,5 / 20 / 2023,0,2775
2776,2776,0,5,3 / 8 / 2007,6,2776
2777,2777,0,4,10 / 17 / 2018,7,2777
2778,2778,0,4,4 / 4 / 1995,0,2778
2779,2779,0,1,11 / 27 / 2012,9,2779
2780,2780,0,6,9 / 26 / 2017,10,2780
2781,2781,0,4,2 / 22 / 1996,5,2781
2782,2782,0,4,11 / 10 / 2010,6,2782
2783,2783,0,3,7 / 3 / 2022,0,2783
2784,2784,0,2,4 / 24 / 2008,7,2784
2785,2785,0,2,6 / 1 / 1988,0,2785
2786,2786,0,2,7 / 13 / 1993,6,2786
2787,2787,0,1,1 / 17 / 1990,4,2787
2788,2788,0,5,10 / 7 / 2009,9,2788
2789,2789,0,5,11 / 2 / 1991,7,2789
2790,2790,0,4,6 / 9 / 1991,5,2790
2791,2791,0,6,9 / 11 / 2016,5,2791
2792,2792,0,7,11 / 1 / 1998,4,2792
2793,2793,0,3,5 / 11 / 2016,3,2793
2794,2794,0,5,10 / 27 / 2018,1,2794
2795,2795,0,3,1 / 12 / 2011,1,2795
2796,2796,0,0,2 / 1 / 2022,0,2796
2797,2797,0,5,9 / 24 / 2001,9,2797
2798,2798,0,0,10 / 7 / 2023,1,2798
2799,2799,0,6,6 / 13 / 2008,8,2799
2800,2800,0,6,2 / 22 / 1987,1,2800
2801,2801,0,7,4 / 27 / 2002,3,2801
2802,2802,0,2,1 / 3 / 2000,5,2802
2803,2803,0,0,6 / 27 / 2022,6,2803
2804,2804,0,2,10 / 19 / 2012,5,2804
2805,2805,0,3,9 / 18 / 2005,9,2805
2806,2806,0,1,11 / 4 / 1988,1,2806
2807,2807,0,4,10 / 1 / 2020,8,2807
2808,2808,0,1,7 / 24 / 1990,3,2808
2809,2809,0,4,4 / 3 / 1987,2,2809
2810,2810,0,5,4 / 15 / 1988,8,2810
2811,2811,0,5,8 / 21 / 2016,2,2811
2812,2812,0,2,3 / 23 / 2012,4,2812
2813,2813,0,7,7 / 10 / 1984,2,2813
2814,2814,0,3,2 / 13 / 1989,6,2814
2815,2815,0,5,8 / 13 / 1992,9,2815
2816,2816,0,3,7 / 4 / 1985,4,2816
2817,2817,0,4,7 / 27 / 2006,1,2817
2818,2818,0,3,6 / 15 / 1988,0,2818
2819,2819,0,4,6 / 2 / 2009,9,2819
2820,2820,0,6,10 / 6 / 2005,2,2820
2821,2821,0,4,1 / 27 / 2023,1,2821
2822,2822,0,7,1 / 3 / 2011,1,2822
2823,2823,0,3,7 / 1 / 2024,1,2823
2824,2824,0,1,4 / 9 / 2014,3,2824
2825,2825,0,6,1 / 5 / 1997,3,2825
2826,2826,0,5,4 / 11 / 2006,5,2826
2827,2827,0,2,3 / 9 / 1993,2,2827
2828,2828,0,1,8 / 11 / 1991,6,2828
2829,2829,0,1,10 / 16 / 2000,6,2829
2830,2830,0,5,11 / 18 / 1997,10,2830
2831,2831,0,5,2 / 10 / 2009,0,2831
2832,2832,0,3,7 / 13 / 2014,9,2832
2833,2833,0,1,4 / 22 / 2018,7,2833
2834,2834,0,6,2 / 11 / 2004,4,2834
2835,2835,0,2,4 / 23 / 2024,7,2835
2836,2836,0,3,8 / 15 / 1997,0,2836
2837,2837,0,0,3 / 10 / 1998,9,2837
2838,2838,0,5,8 / 19 / 2023,0,2838
2839,2839,0,1,10 / 24 / 2015,2,2839
2840,2840,0,3,9 / 12 / 1984,6,2840
2841,2841,0,1,3 / 17 / 2023,9,2841
2842,2842,0,1,6 / 10 / 2007,2,2842
2843,2843,0,3,2 / 8 / 2020,10,2843
2844,2844,0,7,1 / 7 / 1986,8,2844
2845,2845,0,7,7 / 7 / 2007,1,2845
2846,2846,0,7,11 / 19 / 1992,5,2846
2847,2847,0,1,5 / 21 / 1987,5,2847
2848,2848,0,7,2 / 6 / 1996,1,2848
2849,2849,0,4,2 / 17 / 2000,0,2849
2850,2850,0,4,2 / 2 / 1993,5,2850
2851,2851,0,4,9 / 9 / 1988,5,2851
2852,2852,0,7,6 / 1 / 2025,3,2852
2853,2853,0,7,7 / 7 / 2022,9,2853
2854,2854,0,3,4 / 21 / 2022,4,2854
2855,2855,0,0,8 / 19 / 2018,7,2855
2856,2856,0,4,3 / 26 / 1986,8,2856
2857,2857,0,2,7 / 4 / 2013,8,2857
2858,2858,0,4,2 / 20 / 1987,10,2858
2859,2859,0,1,4 / 26 / 2018,6,2859
2860,2860,0,2,6 / 7 / 2002,3,2860
2861,2861,0,0,10 / 6 / 2001,6,2861
2862,2862,0,1,9 / 3 / 1991,2,2862
2863,2863,0,5,6 / 7 / 2017,9,2863
2864,2864,0,6,5 / 20 / 2024,10,2864
2865,2865,0,4,4 / 13 / 1993,4,2865
2866,2866,0,0,3 / 18 / 2007,4,2866
2867,2867,0,6,3 / 4 / 1996,5,2867
2868,2868,0,3,2 / 1 / 1985,6,2868
2869,2869,0,7,9 / 15 / 2010,8,2869
2870,2870,0,0,7 / 13 / 2017,2,2870
2871,2871,0,2,11 / 19 / 2011,1,2871
2872,2872,0,0,1 / 1 / 2015,6,2872
2873,2873,0,0,10 / 13 / 2011,0,2873
2874,2874,0,5,8 / 2 / 2025,4,2874
2875,2875,0,1,1 / 9 / 2016,7,2875
2876,2876,0,0,6 / 4 / 1995,5,2876
2877,2877,0,2,10 / 13 / 2017,4,2877
2878,2878,0,6,1 / 15 / 2002,7,2878
2879,2879,0,4,9 / 7 / 2011,7,2879
2880,2880,0,5,9 / 21 / 2018,4,2880
2881,2881,0,7,2 / 27 / 1990,4,2881
2882,2882,0,7,10 / 11 / 2005,4,2882
2883,2883,0,4,6 / 4 / 2011,2,2883
2884,2884,0,5,6 / 27 / 1987,8,2884
2885,2885,0,6,2 / 19 / 2019,8,2885
2886,2886,0,0,6 / 22 / 1989,8,2886
2887,2887,0,4,1 / 8 / 2006,10,2887
2888,2888,0,2,2 / 3 / 1993,8,2888
2889,2889,0,6,5 / 27 / 2015,9,2889
2890,2890,0,6,8 / 27 / 2010,7,2890
2891,2891,0,0,8 / 15 / 1999,10,2891
2892,2892,0,7,8 / 5 / 2022,0,2892
2893,2893,0,4,3 / 16 / 2002,4,2893
2894,2894,0,3,9 / 16 / 2018,0,2894
2895,2895,0,0,2 / 26 / 2017,5,2895
2896,2896,0,1,5 / 19 / 1988,10,2896
2897,2897,0,0,2 / 7 / 2008,4,2897
2898,2898,0,1,2 / 4 / 1990,8,2898
2899,2899,0,5,9 / 22 / 1997,8,2899
2900,2900,0,0,10 / 27 / 1999,9,2900
2901,2901,0,7,1 / 16 / 2018,8,2901
2902,2902,0,3,4 / 7 / 2018,4,2902
2903,2903,0,2,6 / 7 / 2012,9,2903
2904,2904,0,2,10 / 18 / 2024,7,2904
2905,2905,0,4,9 / 13 / 1987,6,2905
2906,2906,0,0,4 / 16 / 2013,4,2906
2907,2907,0,3,2 / 24 / 1991,2,2907
2908,2908,0,4,2 / 27 / 2003,1,2908
